timestamp,video_emotion,voice_emotion,biometric_data,distress_level,llm_response,stt_text
2026-04-27T07:25:10.916560,Unknown,Disgust,"HR: 83.6, EDA: 208.1",80,"I sense that you're feeling quite upset, and I'm here with you, even if you're not ready to talk about it yet, I can see that your body is responding to some strong emotions.",
2026-04-27T07:25:16.276364,Unknown,Disgust,"HR: 84.0, EDA: 198.1",80,"I can sense that you're feeling quite upset, and I'm here with you, even if you're not ready to talk about it yet.",
2026-04-27T07:25:21.888152,Unknown,Disgust,"HR: 86.1, EDA: 213.8",80,"I can sense that you're feeling quite upset, and I'm here with you, even if you're not ready to talk about it yet.",
2026-04-27T07:25:27.367900,Unknown,Disgust,"HR: 90.0, EDA: 214.0",80,"I sense that you're feeling quite upset, and I'm here with you, even if you're not ready to talk about it yet.",
2026-04-27T07:25:32.867868,Unknown,Disgust,"HR: 90.4, EDA: 220.1",80,"I can sense that you're feeling quite upset, and I'm here with you, ready to listen and support you when you're ready to talk.",
2026-04-27T07:25:38.250750,Unknown,Disgust,"HR: 90.6, EDA: 197.9",80,"I can sense that you're feeling quite upset, and I'm here with you, even if you're not ready to talk about it yet, let's take a deep breath together.",
2026-04-27T07:25:43.939736,Unknown,Disgust,"HR: 87.1, EDA: 198.8",80,"I can sense that you're feeling quite upset, and I'm here with you, even if you're not ready to talk about it yet.",
2026-04-27T07:25:49.502910,Unknown,Disgust,"HR: 91.6, EDA: 203.6",80,"I can sense that you're feeling quite upset, and I'm here with you, even if you're not ready to talk about it yet.",
2026-04-27T07:25:54.925746,Unknown,Disgust,"HR: 93.8, EDA: 204.1",80,"I can sense that you're feeling quite upset, and I'm here with you, even if you're not ready to talk about it yet.",
2026-04-27T07:26:00.659176,Unknown,Disgust,"HR: 98.3, EDA: 189.3",80,"I can sense that you're feeling quite upset, and I'm here with you, even if you're not ready to talk about it yet.",
2026-04-27T07:26:06.212394,Unknown,Disgust,"HR: 97.2, EDA: 183.5",80,"I can sense that you're feeling quite upset, and I'm here with you, even if you're not ready to talk about it yet.",
2026-04-27T07:26:11.657866,Unknown,Disgust,"HR: 103.3, EDA: 176.6",80,"I can sense that you're feeling quite upset, and I'm here with you, even if you're not ready to talk about it yet.",
